feature,n_tracks,n_nonzero_tracks,n_zero_tracks,nonzero_share,mean_tfidf,std_tfidf,mean_nonzero_tfidf,median_nonzero_tfidf,max_tfidf,temporal_std,first_window_value,last_window_value,last_minus_first,absolute_last_minus_first,linear_trend,absolute_linear_trend
midnight,97883,880,97003,0.008990325184148423,0.0015604919374412897,0.022204112895239148,0.17357458217337018,0.1178509809506099,0.967043705182692,0.001040912160663774,0.0024008180652436853,0.0014473866690968276,-0.0009534313961468577,0.0009534313961468577,-2.8995112621040124e-05,2.8995112621040124e-05
mile,97883,1652,96231,0.016877292277514992,0.0023421983766571974,0.023465988287508465,0.13877808940819397,0.10272123496795979,0.9799934086106714,0.0008517167060875958,0.000861360518243136,0.0020898492753002006,0.0012284887570570644,0.0012284887570570644,-2.3129299945328586e-05,2.3129299945328586e-05
million,97883,1788,96095,0.018266706169610656,0.002328930573562452,0.023187373563803973,0.12749592356376593,0.09040280306997195,0.9667009496363638,0.0005175324635946394,0.003500266449471698,0.0023182434651288684,-0.0011820229843428295,0.0011820229843428295,3.1293536600284888e-06,3.1293536600284888e-06
mind,97883,13973,83910,0.14275206113421124,0.01341667861403416,0.047168168613313806,0.09398588368836366,0.0660499755515115,0.9434132750249086,0.002500848120069484,0.006655189683880292,0.014230485931015485,0.007575296247135192,0.007575296247135192,5.1678283721763635e-05,5.1678283721763635e-05
mine,97883,4828,93055,0.04932419316939612,0.006046315054935907,0.03652453887684096,0.12258315172375547,0.08597658978477744,0.993754398282534,0.001679360375287868,0.012036701328987567,0.005850972057293504,-0.006185729271694062,0.006185729271694062,-4.540837186952373e-05,4.540837186952373e-05
minut,97883,1755,96128,0.01792956897520509,0.002238813937237409,0.022875718067804612,0.12486713653482011,0.0851137609376145,0.9530133098868462,0.00048375602843521876,0.001475134291605403,0.0021687407805638143,0.0006936064889584113,0.0006936064889584113,3.7110324973534996e-06,3.7110324973534996e-06
miracl,97883,568,97315,0.005802846255223072,0.0011330823549449904,0.020349623030398972,0.19526320448781775,0.13063068521005095,0.9600758144878444,0.0005057436365721273,0.0009590876825144127,0.0012362254758681258,0.00027713779335371313,0.00027713779335371313,1.7456028967962415e-05,1.7456028967962415e-05
mirror,97883,1971,95912,0.020136285156768796,0.0024745140885612913,0.022601809829921892,0.12288831178622267,0.0927281632220985,0.8952490746063597,0.0008216928905393154,0.0002018166547116217,0.0027331919256135587,0.002531375270901937,0.002531375270901937,3.5791616947060066e-05,3.5791616947060066e-05
miseri,97883,812,97071,0.008295618238100589,0.0013143846650927526,0.01816084717687671,0.15844324405575605,0.12521340056317676,0.8454738750556394,0.000924323489747777,0.000427129860716208,0.0011576569915359566,0.0007305271308197486,0.0007305271308197486,-1.0431986359565633e-05,1.0431986359565633e-05
miss,97883,5208,92675,0.0532063790443693,0.006769270855106126,0.04098509959645465,0.1272266780165808,0.08297439483007266,0.9658588169174076,0.0011307799896535047,0.005744930931828104,0.007847920267589561,0.0021029893357614573,0.0021029893357614573,3.822940227028143e-05,3.822940227028143e-05
mistak,97883,2253,95630,0.02301727572714363,0.0027947865593099517,0.023131495807906553,0.12142125733907501,0.0939701256230765,0.9563082416374428,0.0008305085730160166,0.0011550381032045217,0.003000986777320156,0.0018459486741156342,0.0018459486741156342,4.192266821042582e-05,4.192266821042582e-05
mmm,97883,533,97350,0.005445276503580805,0.0008880301835588897,0.01759569294383418,0.16308266127072193,0.0994025849534812,0.9891526495149604,0.00039737349193974064,0.0,0.0009676923294431804,0.0009676923294431804,0.0009676923294431804,-9.502802239493963e-06,9.502802239493963e-06
mom,97883,802,97081,0.008193455451917084,0.0010711898903649076,0.01678391819039068,0.13073725690597038,0.0872344968465313,0.9354860402411876,0.0003676657200937201,0.0,0.001255234344882324,0.001255234344882324,0.001255234344882324,1.416154264182557e-05,1.416154264182557e-05
moment,97883,4081,93802,0.041692633041488306,0.0049452932692726674,0.030878642077547442,0.1186131195972106,0.0869994445515413,0.7543010438282984,0.0013862890628039087,0.008560055192725095,0.0056572677597454685,-0.0029027874329796265,0.0029027874329796265,3.434241405543474e-05,3.434241405543474e-05
money,97883,3839,94044,0.039220293615847494,0.004555247660409985,0.03329455505218218,0.11614516976918741,0.0770609437195701,1.0,0.0011925416409881448,0.007212894360958878,0.005748967159684748,-0.0014639272012741305,0.0014639272012741305,-4.4941382107862674e-05,4.4941382107862674e-05
moon,97883,3576,94307,0.03653341233922131,0.004807313326584704,0.03276480887525882,0.13158675904532735,0.0965271048826119,0.9397090868773572,0.0020776766528234777,0.01698989984902231,0.004444562461034572,-0.01254533738798774,0.01254533738798774,-6.045086637353625e-05,6.045086637353625e-05
moonlight,97883,733,97150,0.007488532227250901,0.0012537200856918703,0.01829041834696373,0.16741866732302502,0.1252389388806663,0.9727211507164344,0.0004894130602790748,0.0027457033810306735,0.0010550915921020822,-0.0016906117889285914,0.0016906117889285914,-6.2431996845016365e-06,6.2431996845016365e-06
morn,97883,4589,93294,0.04688250257961035,0.00550178487711457,0.03335544089127894,0.11735262783321106,0.0855687567921253,0.9217364746129746,0.0021515886799472975,0.006641623101156342,0.005351749116516603,-0.001289873984639739,0.001289873984639739,-5.086639945437186e-05,5.086639945437186e-05
mother,97883,2723,95160,0.027818926677768356,0.0035833159949020576,0.028518343384994486,0.12880856391075948,0.0926291677694444,0.9496802466995083,0.0011890603907809127,0.001268944501219547,0.003661820615984725,0.002392876114765178,0.002392876114765178,-3.6151060802326796e-05,3.6151060802326796e-05
motherfuck,97883,656,97227,0.006701878773637915,0.0009047222070631622,0.015509323957111942,0.1349953106615297,0.08823407785402425,0.7762329254321396,0.0004393666783402197,0.0,0.0016032719336941214,0.0016032719336941214,0.0016032719336941214,2.148873896813778e-05,2.148873896813778e-05
mountain,97883,1739,96144,0.017766108517311485,0.0026236667964229924,0.02491077394178864,0.14767819265915572,0.1139456436585732,0.941437660371178,0.0006884282851676491,0.0025380154417173296,0.002222716211747357,-0.00031529922996997254,0.00031529922996997254,-4.664251079592462e-06,4.664251079592462e-06
mouth,97883,3179,94704,0.03247754972773618,0.0036615508026626572,0.02580892336684081,0.11274098056528119,0.0855443989083638,0.8409655965678126,0.0010908118322654364,0.001139975947652353,0.004253008379759456,0.0031130324321071027,0.0031130324321071027,5.261570530154687e-05,5.261570530154687e-05
move,97883,7587,90296,0.0775109058774251,0.007947438002985661,0.039105243887464516,0.1025331585667913,0.0709349127162168,0.969028711003748,0.0018261377828331503,0.0023240062025090442,0.008221024171045801,0.005897017968536757,0.005897017968536757,6.771457520238577e-05,6.771457520238577e-05
movi,97883,1019,96864,0.01041038791209914,0.0013053836766218855,0.016927858002532655,0.12539241454247305,0.093193854738798,0.9042130369896548,0.000379475405415479,0.0007112761651975147,0.0014598946293880785,0.0007486184641905639,0.0007486184641905639,2.2356220126195636e-06,2.2356220126195636e-06
mr,97883,575,97308,0.005874360205551526,0.0011740980598534442,0.022269160488523853,0.19986824416110377,0.1085312479966377,0.9838143909688232,0.0012755766417397246,0.002284485774823896,0.0007467786147056024,-0.0015377071601182938,0.0015377071601182938,-4.623351124193363e-05,4.623351124193363e-05
much,97883,10764,87119,0.10996802304792457,0.01088093753894453,0.04314321649772929,0.09894637765928165,0.0708630165968913,0.9819639217883755,0.0016999005743600101,0.004261856935009481,0.011101683197983296,0.006839826262973815,0.006839826262973815,4.02590831570281e-05,4.02590831570281e-05
murder,97883,774,97109,0.007907399650603272,0.0012224612802976928,0.019216210278647075,0.15459712855216934,0.10532173501447756,0.9600760297059364,0.0006247661885473084,0.0,0.001136641771651441,0.001136641771651441,0.001136641771651441,1.5416732027178748e-05,1.5416732027178748e-05
music,97883,2573,95310,0.026286484885015785,0.0035877506884295107,0.031353616089648054,0.13648651404412973,0.0890270183901748,0.9576972005807995,0.001526280396464412,0.008214596293199159,0.0030270833711199406,-0.0051875129220792186,0.0051875129220792186,-5.0504909406570654e-05,5.0504909406570654e-05
must,97883,5028,92855,0.051367448893066214,0.006179002632965799,0.03570392966606712,0.12029023761388054,0.08638796677705995,0.8261509767012204,0.001826344677818858,0.007543738729129633,0.004612540024576856,-0.0029311987045527767,0.0029311987045527767,-5.319178058764359e-05,5.319178058764359e-05
mysteri,97883,992,96891,0.010134548389403676,0.0015615217904881322,0.019845178295155287,0.15407906997817525,0.11674072592083726,0.8595178684594759,0.0007234031463729989,0.0012655428533278037,0.0013061257130588177,4.058285973101397e-05,4.058285973101397e-05,3.7814338803625716e-06,3.7814338803625716e-06
na,97883,545,97338,0.005567871847001011,0.002997869922059378,0.04730128869403439,0.5384229386806203,0.5490787177738771,0.9986928920172982,0.0011826217113935268,0.0,0.002729895082317103,0.002729895082317103,0.002729895082317103,4.032861888434402e-05,4.032861888434402e-05
nah,97883,437,97446,0.00446451375621916,0.0007691774539545567,0.018226394665683224,0.1722869490284528,0.0894604857134794,0.9883200662722152,0.00029850749832656284,0.0,0.0013455977055535503,0.0013455977055535503,0.0013455977055535503,9.81648785143831e-06,9.81648785143831e-06
nake,97883,858,97025,0.008765567054544711,0.0012869131519584235,0.01816343573674609,0.14681459213653422,0.10918020248407945,0.9560941787180596,0.0004944919469303644,0.0,0.0015193956145625094,0.0015193956145625094,0.0015193956145625094,1.8189974242674803e-05,1.8189974242674803e-05
name,97883,7053,90830,0.07205541309522594,0.007432842811092981,0.036808503307218556,0.1031545374845051,0.0740006198688409,0.9121836169705604,0.0012573848425203949,0.004513405107094121,0.007651310023557543,0.003137904916463422,0.003137904916463422,1.6805828795399287e-05,1.6805828795399287e-05
natur,97883,1382,96501,0.014118897050560363,0.002138933201965958,0.02368598362565033,0.1514943549985773,0.1111180343606916,0.9847521296437672,0.0008277894320596522,0.0,0.0021072945805158854,0.0021072945805158854,0.0021072945805158854,9.129548759152843e-06,9.129548759152843e-06
near,97883,2265,95618,0.023139871070563835,0.0028220226343880104,0.022894818381687724,0.12195498521933847,0.0977639365421034,0.909036238571354,0.0014883656133796235,0.010455976997617215,0.0021941784666779864,-0.008261798530939229,0.008261798530939229,-6.629124592042826e-05,6.629124592042826e-05
neck,97883,1273,96610,0.013005322681160161,0.0015101662751294982,0.016644066773482426,0.11611909309387326,0.0902949773524754,0.9385115697069216,0.00047498115501675705,0.0020378111328444707,0.0019419218162934702,-9.588931655100052e-05,9.588931655100052e-05,1.3393600326140783e-05,1.3393600326140783e-05
nee,97883,3475,94408,0.035501568198767916,0.0038101572332212737,0.025634563549366645,0.1073236317868771,0.0809146784684569,0.82806338999117,0.0008215631068807163,0.0009716519637563901,0.004362323793933059,0.0033906718301766683,0.0033906718301766683,4.0090509388504966e-05,4.0090509388504966e-05
need,97883,15741,82142,0.1608144417314549,0.0160709011167017,0.05446556170370409,0.09993443961667699,0.0659665356463921,1.0,0.0026963380043300983,0.007001525077069364,0.01729952113269332,0.010297996055623957,0.010297996055623957,8.882730041775423e-05,8.882730041775423e-05
never,97883,26433,71450,0.27004689271885823,0.025315253415070682,0.06317602164532916,0.09374391669607551,0.063370972054565,0.9148295405170156,0.003353495913157766,0.025941229613080742,0.02561572935472718,-0.00032550025835356364,0.00032550025835356364,0.0001595045066410672,0.0001595045066410672
new,97883,7816,90067,0.07985043368102734,0.008361309870849898,0.03942359347856811,0.10471214100414541,0.074773157046143,1.0,0.001153665399609229,0.010125174343970578,0.008692794605051912,-0.0014323797389186668,0.0014323797389186668,-2.8523307353420087e-05,2.8523307353420087e-05
news,97883,1058,96825,0.010808822778214808,0.0013630009324087946,0.017832429371570164,0.1261007752995936,0.09047295121761495,0.978047942923101,0.0008069402128711224,0.0022345679805648713,0.0013317788253595971,-0.0009027891552052742,0.0009027891552052742,-3.461357747733149e-05,3.461357747733149e-05
next,97883,3464,94419,0.03538918913396606,0.0038732012459853963,0.027355066255235604,0.1094458884413362,0.0781642791967203,0.8837255955780967,0.0007097763322350608,0.0004456323037428844,0.004117132842008789,0.0036715005382659044,0.0036715005382659044,2.268473054516416e-05,2.268473054516416e-05
nice,97883,1855,96028,0.01895119683704014,0.002335049453625437,0.02304165318419524,0.12321382515860843,0.0879014570517519,0.952654959113262,0.000618982628258794,0.00085826410081357,0.0024453250945902015,0.0015870609937766315,0.0015870609937766315,3.951136624355093e-06,3.951136624355093e-06
nigga,97883,1525,96358,0.015579824892984482,0.003859637547478192,0.0401354812244292,0.24773305053102151,0.1817737233946922,0.9825342835675565,0.0018757932479813708,0.0,0.008863287399711386,0.008863287399711386,0.008863287399711386,7.468986352920168e-05,7.468986352920168e-05
night,97883,18164,79719,0.1855684848237181,0.016972766123355867,0.05256594514598816,0.09146362400641062,0.06244592200435175,1.0,0.00290872730966376,0.0182316189600135,0.017121864626607752,-0.0011097543334057484,0.0011097543334057484,-5.6975283173102286e-05,5.6975283173102286e-05
nightmar,97883,778,97105,0.007948264765076674,0.0012144550373638264,0.01712779366406825,0.1527949902600044,0.1159657604360586,0.8946700955916339,0.0005880131527894401,0.0,0.0013425634425137268,0.0013425634425137268,0.0013425634425137268,2.1149623350404037e-05,2.1149623350404037e-05
nine,97883,1242,96641,0.012688618043991295,0.0016643224012217182,0.02004176379137205,0.13116656167374027,0.09463010507785061,0.995407100156721,0.0005693893853008794,0.0014059718744210484,0.0017119543327231625,0.00030598245830211414,0.00030598245830211414,-1.0866807342227508e-07,1.0866807342227508e-07
nobodi,97883,3643,94240,0.037217903006650795,0.005074081881039645,0.03699528683945638,0.1363344377605829,0.0867111328241549,0.96569313807404,0.0011135088434508817,0.004044576530102764,0.005459365981555743,0.0014147894514529788,0.0014147894514529788,-2.7285438938102574e-05,2.7285438938102574e-05
nois,97883,995,96888,0.010165197225258727,0.0014339034046480066,0.018924658079075535,0.141060067293629,0.1034403861759874,0.9266671564486142,0.0005099113691787883,0.0,0.0015666929494426325,0.0015666929494426325,0.0015666929494426325,2.0108281565537898e-05,2.0108281565537898e-05
none,97883,1138,96745,0.011626125067682846,0.0016158612463326807,0.019482623314253288,0.13898536588293656,0.1015703366751894,0.861710213755051,0.0005468832165479714,0.0,0.0017480809500313066,0.0017480809500313066,0.0017480809500313066,1.4740589730472175e-05,1.4740589730472175e-05
noth,97883,14271,83612,0.14579651216247969,0.014929164731320235,0.052575404162889944,0.10239726938517403,0.0694593441455508,0.9848314005157818,0.00240915696690288,0.008552083876178139,0.015520957676129803,0.006968873799951664,0.006968873799951664,0.00012352861722102115,0.00012352861722102115
notic,97883,1273,96610,0.013005322681160161,0.0017540170415055705,0.019503644428266045,0.13486916737917498,0.1058531280264738,0.9580321754548372,0.000453171318257042,0.0019344010724627154,0.002027634360576819,9.32332881141034e-05,9.32332881141034e-05,1.431709623698961e-05,1.431709623698961e-05
nowher,97883,1785,96098,0.018236057333755606,0.0026280968287217795,0.025579083989149855,0.14411540721892097,0.1055100665727225,0.8911353667769965,0.0007650991297850035,0.0008016998875197542,0.002575281146370758,0.0017735812588510038,0.0017735812588510038,1.6902110755865e-05,1.6902110755865e-05
numb,97883,812,97071,0.008295618238100589,0.001264531646365965,0.017414394404374554,0.1524336836714775,0.11687625533325165,0.8275643467764637,0.0005251376124518531,0.0,0.0016549839183694177,0.0016549839183694177,0.0016549839183694177,2.7505022274718523e-05,2.7505022274718523e-05
number,97883,1636,96247,0.016713831819621383,0.0020792563716682563,0.022263426803346646,0.1244033321687066,0.08580100290696635,0.8253849590538264,0.0006738546946643959,0.0010777881811253392,0.002086561393516299,0.00100877321239096,0.00100877321239096,-1.1942485593030415e-05,1.1942485593030415e-05
ocean,97883,2040,95843,0.020841208381434977,0.002850496159264873,0.024959601926936834,0.13677211546927623,0.1045331440021445,0.9139118857928796,0.0007161740861792492,0.0,0.003159384966697348,0.003159384966697348,0.003159384966697348,3.383115905395397e-05,3.383115905395397e-05
oh,97883,22479,75404,0.22965172706190043,0.03227136477172442,0.09444723894050154,0.14052306588152058,0.0851382273350425,1.0,0.004406842817262775,0.028438362809757894,0.03314114498386789,0.004702782174109993,0.004702782174109993,-8.487964878746035e-05,8.487964878746035e-05
ohh,97883,855,97028,0.00873491821868966,0.0017259632199516362,0.025460081954473635,0.19759351796318833,0.123058214511921,0.9893062801340052,0.0008856122254687832,0.0,0.0013856141315818445,0.0013856141315818445,0.0013856141315818445,-1.1169560739736209e-05,1.1169560739736209e-05
ohoh,97883,365,97518,0.003728941695697925,0.0010626088359664187,0.022672104340869657,0.2849625772353451,0.2102771831726215,0.9846266398023856,0.00040921229543045023,0.0008841176312484727,0.0015938321263163735,0.0007097144950679008,0.0007097144950679008,3.8509832837847325e-06,3.8509832837847325e-06
ok,97883,920,96963,0.009398976328882442,0.0015545886570569832,0.02225871713401593,0.16539978425946597,0.10956381550686234,0.9897785995039562,0.0005424350687825561,0.0,0.0015835734472831528,0.0015835734472831528,0.0015835734472831528,2.692154305699411e-05,2.692154305699411e-05
okay,97883,1941,95942,0.01982979679821828,0.0026319949632087436,0.02602566467381833,0.1327292957154876,0.0888711547905748,0.9507013608538288,0.0008687845743638121,0.0,0.00414774491532946,0.00414774491532946,0.00414774491532946,4.435906690350816e-05,4.435906690350816e-05
old,97883,7564,90319,0.07727593146920303,0.007980453061824211,0.03705934394685896,0.10327216909710989,0.07533740781724971,0.8600735660042507,0.0033536490924378024,0.018710591982685668,0.007354373364094245,-0.011356218618591422,0.011356218618591422,-0.00015591692115642146,0.00015591692115642146
one,97883,29733,68150,0.3037606121594148,0.026662145211348933,0.06278396594764846,0.08777354319182283,0.059763389533663,0.957270000636924,0.0030231143441389863,0.01699602986074817,0.026045782833779688,0.009049752973031518,0.009049752973031518,0.00014043630617806234,0.00014043630617806234
ooh,97883,3924,93959,0.04008867729840728,0.007612380230412011,0.054095152914897256,0.18988853570168676,0.11136884554313235,1.0,0.0032373706734355615,0.004196507105799429,0.009021847022960447,0.004825339917161019,0.004825339917161019,-4.0324481025120766e-05,4.0324481025120766e-05
oooh,97883,751,97132,0.00767242524238121,0.0016423006087512711,0.026096970346087867,0.2140523441896147,0.1349660941029588,0.9907267027368412,0.0008195388439746874,0.0005739352189633707,0.0018169108806019426,0.001242975661638572,0.001242975661638572,1.377532906649104e-05,1.377532906649104e-05
open,97883,6434,91449,0.06573153663046699,0.006857278692391711,0.03390154604412285,0.1043225070325424,0.07873746041263574,0.8761583056766803,0.0015703454538087847,0.003325573673804095,0.007043361477511966,0.0037177878037078713,0.0037177878037078713,7.615660651638842e-05,7.615660651638842e-05
other,97883,1551,96332,0.015845448137061593,0.002040856413099485,0.02014688415146301,0.12879764557280263,0.0992828171451266,1.0,0.00033276403287044106,0.0024248015210739586,0.002096138170552452,-0.00032866335052150666,0.00032866335052150666,4.237375412008716e-06,4.237375412008716e-06
outsid,97883,2617,95266,0.026736001144223205,0.00333060693515079,0.02615723033072072,0.12457386267992542,0.0936689509721795,0.8255275212106222,0.0008450278212684613,0.0010329821417362367,0.0035066581504024173,0.002473676008666181,0.002473676008666181,2.5030627977131998e-05,2.5030627977131998e-05
outta,97883,697,97186,0.007120746196990284,0.0009640695066943446,0.016536375134143813,0.13538883145446562,0.0846640045854189,0.8742420134024921,0.00035421410889571964,0.0003364938547806826,0.0010536952323249606,0.000717201377544278,0.000717201377544278,1.6075403420689558e-06,1.6075403420689558e-06
pack,97883,1174,96709,0.011993911097943464,0.0012964299083706415,0.014543387174628464,0.10809067182371679,0.08390610855654446,0.6417656669343681,0.000342210352942092,0.0018962479122911196,0.0012837403854633266,-0.000612507526827793,0.000612507526827793,-5.564736745538087e-06,5.564736745538087e-06
page,97883,1015,96868,0.010369522797625737,0.0013058087342397936,0.015784704838753456,0.12592756289024015,0.0988652708818095,0.7243869808073259,0.0003952747848914701,0.0,0.0013492287138287032,0.0013492287138287032,0.0013492287138287032,1.2457406736069109e-05,1.2457406736069109e-05
pain,97883,7355,90528,0.07514072923796777,0.007783771235688479,0.03596696881280955,0.10358924267340523,0.0775199940429028,0.9751903481371228,0.002313170960340008,0.001474082097744862,0.00776636897061364,0.006292286872868778,0.006292286872868778,8.842714466807293e-05,8.842714466807293e-05
paint,97883,1727,96156,0.01764351317389128,0.0022533098969758723,0.02166572703430206,0.12771322098766025,0.0990856931200973,0.8836581457067197,0.0007378886645980949,0.0007335426636408257,0.0024201703621249035,0.0016866276984840779,0.0016866276984840779,1.0556089688671974e-05,1.0556089688671974e-05
paper,97883,1288,96595,0.013158566860435417,0.0016147639127439709,0.01852912720011469,0.12271578887509166,0.09120052613742824,0.9241903210378614,0.0005461633253328338,0.0,0.0016813050623469329,0.0016813050623469329,0.0016813050623469329,8.089630372810708e-06,8.089630372810708e-06
paradis,97883,769,97114,0.007856318257511518,0.00142590724701965,0.021804976629362847,0.1814981522236988,0.1223581881708346,0.9501645789555372,0.0005945767530231536,0.0025218664007874876,0.0016454656647418972,-0.0008764007360455904,0.0008764007360455904,4.078795365567245e-06,4.078795365567245e-06
park,97883,1038,96845,0.010604497205847798,0.0012636213953909252,0.01573102643037496,0.11915901064070321,0.09177194303917646,1.0,0.00034792384218023444,0.0021881368669216038,0.0012834486909898918,-0.000904688175931712,0.000904688175931712,-5.1368512726930705e-06,5.1368512726930705e-06
part,97883,3550,94333,0.0362677890951442,0.004338791107460212,0.02958592292339638,0.11963208168212054,0.0871569752939366,0.9164287619108672,0.0008255351638442152,0.0016633451818015579,0.004278942126259414,0.0026155969444578565,0.0026155969444578565,3.285432372278409e-05,3.285432372278409e-05
parti,97883,2122,95761,0.021678943228139718,0.0029745416724981776,0.028840249500576575,0.1372087947828177,0.08535304092548635,0.9820638264056336,0.0008164152469833548,0.0008736526260039048,0.003091043878761631,0.002217391252757726,0.002217391252757726,1.8771491410462066e-05,1.8771491410462066e-05
pass,97883,5078,92805,0.05187826282398374,0.0056077116539661855,0.03150321518410426,0.10809366676352346,0.0814126571744061,0.8361570641742231,0.001258999708244761,0.001942014865590763,0.005750290918785809,0.003808276053195046,0.003808276053195046,7.4904223648785186e-06,7.4904223648785186e-06
passion,97883,1259,96624,0.012862294780503254,0.0017209445295657364,0.01943806613205913,0.1337976277898991,0.1039657795222162,0.9871275314576944,0.0009096062838747327,0.0,0.0014014691923154858,0.0014014691923154858,0.0014014691923154858,2.2856715550025146e-05,2.2856715550025146e-05
past,97883,4032,93851,0.041192035389189134,0.004280177954199089,0.026002666848731325,0.10390790146102911,0.0807628357771567,0.7998422414642876,0.0008448669574654125,0.004495123115971579,0.004493403439311677,-1.7196766599015742e-06,1.7196766599015742e-06,3.158051200897194e-05,3.158051200897194e-05
path,97883,1704,96179,0.017408538765669217,0.002292456660748806,0.020599442764901714,0.1316857601667109,0.11047337560436195,0.8014949583698662,0.0007525112281608612,0.0002670028383136465,0.0025791345908973444,0.002312131752583698,0.002312131752583698,3.9205481617901405e-05,3.9205481617901405e-05
pay,97883,3583,94300,0.03660492628954977,0.0038937727299177263,0.026925810878595646,0.10637291546819337,0.077148927401628,0.8842290399325888,0.0008761014561244381,0.002426533669716928,0.00407219108751025,0.001645657417793322,0.001645657417793322,1.1066032099275922e-05,1.1066032099275922e-05
peac,97883,2767,95116,0.028268442936975776,0.0036137930652054284,0.027341675945373147,0.12783841944398375,0.0970465096641915,0.8743289699568905,0.0011434552861192412,0.0017920483230624863,0.0037380911112203127,0.0019460427881578264,0.0019460427881578264,2.161625035732845e-05,2.161625035732845e-05
peopl,97883,7284,90599,0.07441537345606489,0.007927255753162974,0.03879982805168836,0.10652712450396093,0.0753407945845681,0.8603899011742906,0.0032931587542819646,0.002094155709173397,0.007109365313933249,0.005015209604759851,0.005015209604759851,-5.508324126281908e-05,5.508324126281908e-05
perfect,97883,2646,95237,0.02703227322415537,0.003445912734809124,0.027688849245410874,0.12747402729452814,0.09067463982002955,0.7991517358087945,0.0012452175485481894,0.0008047617554817162,0.0037059897255278277,0.0029012279700461113,0.0029012279700461113,6.644987366640453e-05,6.644987366640453e-05
person,97883,1170,96713,0.011953045983470061,0.0016584315658566132,0.019642115653512066,0.1387455187698657,0.10432234981930125,0.9006042734586303,0.0003340234380437316,0.001392669774059435,0.002142816732895362,0.000750146958835927,0.000750146958835927,1.2176448658862525e-05,1.2176448658862525e-05
phone,97883,2364,95519,0.024151282653780533,0.0024429788825125606,0.020557358724285046,0.10115317341665693,0.07466862886278819,0.9393763224312536,0.0005915797837986136,0.0013568069350482095,0.0033760416717679063,0.0020192347367196965,0.0020192347367196965,2.3808247059670573e-05,2.3808247059670573e-05
pick,97883,2578,95305,0.026337566278107537,0.0028955393223537456,0.023707166667780093,0.10993951725754529,0.0806929435357032,0.990714960079594,0.000616387446204425,0.001159402028563757,0.0032891760619371394,0.0021297740333733823,0.0021297740333733823,9.889200093198785e-06,9.889200093198785e-06
pictur,97883,2349,95534,0.023998038474505278,0.0026787570431281126,0.02270315494127689,0.11162399985206857,0.083749729283139,0.9449880995091758,0.00044666598814780025,0.002413172060897915,0.0026969594377458427,0.0002837873768479276,0.0002837873768479276,1.2593604085520322e-05,1.2593604085520322e-05
piec,97883,2461,95422,0.02514226167976053,0.0032234008836936156,0.026889301611924987,0.1282064805764251,0.0911180756760059,0.9479321584606292,0.0008769999097475138,0.0007963119411936801,0.003473127539286744,0.0026768155980930637,0.0026768155980930637,2.4375811700369512e-05,2.4375811700369512e-05
pill,97883,787,97096,0.008040211272641828,0.001016951824505404,0.014555099243309994,0.12648322164938047,0.0983340199219898,0.9878837371518772,0.0003717937110373131,0.0,0.0013258054260411464,0.0013258054260411464,0.0013258054260411464,1.8487926204927323e-05,1.8487926204927323e-05
place,97883,9676,88207,0.09885271191115924,0.009339448457358946,0.037461426971766694,0.09447842428190015,0.07049739014775436,0.8886687565814166,0.001055353488945461,0.005243126843161064,0.009243614176147708,0.004000487332986644,0.004000487332986644,3.9871274941241396e-05,3.9871274941241396e-05
plan,97883,2648,95235,0.02705270578139207,0.0028725377958688843,0.021879779926244094,0.10618301248981647,0.0819365168987197,0.8878228478845334,0.0005333387223314767,0.002347597955480604,0.0028065912239643998,0.00045899326848379595,0.00045899326848379595,2.0682214838090016e-05,2.0682214838090016e-05
play,97883,8746,89137,0.08935157279609329,0.008422747414841785,0.037962196019613384,0.09426523956173775,0.0665615205926386,0.9754003754589604,0.0013862341328809845,0.006763409742669563,0.008588914012531902,0.0018255042698623394,0.0018255042698623394,-3.181651473303911e-05,3.181651473303911e-05
pleas,97883,6072,91811,0.062033243770624115,0.007682858823470972,0.04108849780420072,0.12385067032572615,0.08685769532240945,0.984874788531734,0.002657934390791526,0.00809240127766638,0.006751125192058652,-0.0013412760856077281,0.0013412760856077281,-0.00011023147434136927,0.00011023147434136927
pleasur,97883,1049,96834,0.010716876270649654,0.0015732261225801373,0.0190688143516987,0.14679894428647433,0.1161213819057272,0.8386592637523884,0.00081159948159929,0.001453877766887993,0.001196059105354608,-0.00025781866153338487,0.00025781866153338487,9.369175189672054e-07,9.369175189672054e-07
pocket,97883,963,96920,0.009838276309471513,0.0011565508695225127,0.015366458285148302,0.11755625001191289,0.0908628409681171,0.8890584590473668,0.00039273653424458767,0.001405333491484037,0.001380795043008284,-2.453844847575301e-05,2.453844847575301e-05,-5.073265310025031e-06,5.073265310025031e-06
point,97883,2217,95666,0.022649489696883015,0.0026536711619006715,0.02230204973277908,0.11716251436189601,0.0918029499919586,0.8609449620047422,0.00090651781515229,0.00041277133940405476,0.0030232282131968566,0.0026104568737928017,0.0026104568737928017,3.3076561952948963e-05,3.3076561952948963e-05
poison,97883,1222,96661,0.012484292471624286,0.0018757282120622153,0.021637266245158795,0.15024705775882635,0.11696200193319906,0.944626014166582,0.0006608407189665352,0.0,0.0020963837835587702,0.0020963837835587702,0.0020963837835587702,3.3941105886938194e-05,3.3941105886938194e-05
